Study	cluster	gene	hgnc_symbol	gene_biotype	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Responder_CPM	Non_responder_CPM	ensembl_core
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188050	RNF133	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000188050
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000235631	RNF148	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000235631
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000081800	SLC13A1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000081800
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183476	SH2D7	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000183476
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196993	NPIPB9	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000196993
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000236130	PTCSC2	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000236130
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000110786	PTPN5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000110786
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000233412	OR5H15	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000233412
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225951	ODF2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000225951
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000224122	POU6F2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000224122
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000250799	PRODH2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000250799
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122194	PLG	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000122194
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000284723	OR8S1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000284723
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000230178	OR4F3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000230178
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000237515	SHISA9	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000237515
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000233232	NPIPB7	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000233232
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225706	PTPRD-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000225706
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188219	POTEE	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000188219
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000074803	SLC12A1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000074803
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196834	POTEI	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000196834
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000117601	SERPINC1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000117601
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000233041	PHGR1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000233041
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000156194	PPEF2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000156194
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000280021	OR51F1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000280021
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198570	RD3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000198570
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000230257	NFE4	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000230257
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000233854	POU6F2-AS2	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000233854
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000187033	SAMD7	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000187033
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000240373	SEC62-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000240373
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225683	PACRG-AS3	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000225683
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000144130	NT5DC4	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000144130
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000124818	OPN5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000124818
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000269420	PLA2G4C-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000269420
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000170786	SDR16C5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000170786
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000176269	OR4F21	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000176269
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000237330	RNF223	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000237330
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000159337	PLA2G4D	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000159337
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000170890	PLA2G1B	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000170890
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188089	PLA2G4E	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000188089
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000186838	SELENOV	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000186838
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000168124	OR1F1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000168124
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000172640	OR10AD1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000172640
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000060709	RIMBP2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000060709
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000232131	NCOA7-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000232131
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000254879	PTPRJ-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000254879
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000228213	NLGN1-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000228213
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000273313	RBAKDN	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000273313
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000114204	SERPINI2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000114204
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000095110	NXPE1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000095110
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000168878	SFTPB	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000168878
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000184140	OR4F6	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000184140
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163746	PLSCR2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000163746
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000237714	P4HA2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000237714
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000243130	PSG11	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000243130
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000251321	PCAT4	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000251321
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000242221	PSG2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000242221
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000221826	PSG3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000221826
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000124467	PSG8	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000124467
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000231924	PSG1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000231924
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000214842	RAD51AP2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000214842
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000168447	SCNN1B	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000168447
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000105501	SIGLEC5	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000105501
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198128	OR2L3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000198128
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000168907	PLA2G4F	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000168907
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000180708	OR10K2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000180708
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000181273	OR5AK2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000181273
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000264630	PRKCA-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000264630
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175097	RAG2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000175097
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196578	OR5AC2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000196578
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197938	OR5H2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000197938
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197454	OR2L5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000197454
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000251450	RASGRF2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000251450
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000144460	NYAP2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000144460
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000279111	OR10X1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000279111
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000203757	OR6K3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000203757
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183054	RGPD6	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000183054
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000238243	OR2W3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000238243
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000279263	OR2L8	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000279263
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197532	OR6Y1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000197532
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000162727	OR2M5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000162727
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198601	OR2M2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000198601
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000205328	OR6C65	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000205328
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177462	OR2T8	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000177462
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000169214	OR6F1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000169214
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000173285	OR10K1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000173285
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177201	OR2T12	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000177201
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177212	OR2T33	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000177212
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175619	OR4B1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000175619
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000186092	OR4F5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000186092
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197437	OR13G1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000197437
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000221888	OR1C1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000221888
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197403	OR6N1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000197403
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198967	OR10Z1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000198967
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000111783	RFX4	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000111783
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000181958	OR4A15	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000181958
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000186886	OR5D3P	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000186886
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000167355	OR51B5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000167355
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183571	PGPEP1L	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000183571
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188282	RUFY4	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000188282
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000169618	PROKR1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000169618
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000255192	NANOGP8	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000255192
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188039	NWD1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000188039
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000249167	SEMA6A-AS2	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000249167
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196171	OR6K2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000196171
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000223638	RFPL4A	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000223638
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000141485	SLC13A5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000141485
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000235740	PHACTR2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000235740
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000255850	RXYLT1-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000255850
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000255307	OR52B2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000255307
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175485	OR52W1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000175485
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000263155	MYZAP	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000263155
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000142661	MYOM3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000142661
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000237388	OR4A47	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000237388
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000259905	PWRN1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000259905
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000167183	PRR15L	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000167183
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000260551	PWRN2	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000260551
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000185823	NPAP1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000185823
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000251497	PITPNM2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000251497
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000185013	NT5C1B	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000185013
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000215853	RPTN	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000215853
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000284643	SCYGR2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000284643
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000284718	SCYGR7	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000284718
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000131910	NR0B2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000131910
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000159182	PRAC1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000159182
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000260305	NTRK3-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000260305
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000281692	PACRG-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000281692
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000263787	SKAP1-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000263787
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000171532	NEUROD2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000171532
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183715	OPCML	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000183715
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225437	PACRG-AS2	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000225437
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000284631	SCYGR4	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000284631
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000176555	OR4S1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000176555
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000176547	OR4C3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000176547
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000165066	NKX6-3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000165066
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000174576	NPAS4	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000174576
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188691	OR56A5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000188691
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000187627	RGPD1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000187627
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188340	OR6N2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000188340
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000259764	PCSK6-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000259764
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000221996	OR52B4	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000221996
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000205209	SCGB2B2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000205209
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000082556	OPRK1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000082556
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000172519	OR10H5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000172519
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000254440	PBOV1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000254440
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000115592	PRKAG3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000115592
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225877	PSG8-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000225877
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182083	OR6B2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000182083
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000145029	NICN1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000145029
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000267128	RNF157-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000267128
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183292	PRSS40A	transcribed_unitary_pseudogene	1	3.794919547897271	0	0	1	0	0	ENSG00000183292
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000156006	NAT2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000156006
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197887	OR1S2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000197887
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226288	OR52I2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000226288
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000181927	OR4P4	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000181927
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000237328	RAI1-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000237328
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000269656	NOP53-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000269656
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000235191	NUCB1-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000235191
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000138083	SIX3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000138083
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000288867	PPIAL4C	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000288867
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000289549	PPIAL4D	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000289549
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000271567	PPIAL4E	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000271567
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000235848	RMDN2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000235848
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183134	PTGDR2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000183134
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204941	PSG5	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000204941
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000243137	PSG4	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000243137
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000178586	OR6B3	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000178586
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000214513	NOTO	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000214513
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000124939	SCGB2A1	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000124939
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000231861	OR5K2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000231861
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000254266	PKIA-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000254266
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000125551	PLGLB2	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000125551
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000244265	SIAH2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000244265
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177519	RPRM	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000177519
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135824	RGS8	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000135824
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000240766	PLCXD2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000240766
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000224795	NTM-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000224795
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000280620	SCAANT1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000280620
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000254453	NAV2-AS2	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000254453
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226627	SHANK2-AS1	lncRNA	1	3.794919547897271	0	0	1	0	0	ENSG00000226627
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000116981	NT5C1A	protein_coding	1	3.794919547897271	0	0	1	0	0	ENSG00000116981
