Study	cluster	gene	hgnc_symbol	gene_biotype	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Responder_CPM	Non_responder_CPM	ensembl_core
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000235962	RPL7AP53	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000235962
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000263006	ROCK1P1	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000263006
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226540	GAPDHP73	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226540
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226972	RPL12P19	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226972
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000165716	DIPK1B	protein_coding	1	0.9128764624381631	0	0	1	0	0	ENSG00000165716
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000241136	PAICSP6	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000241136
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213261	EEF1B2P6	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000213261
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213212	NCLP1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000213212
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000236969	GGT8P	unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000236969
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000186481	ANKRD20A5P	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000186481
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000229419	RALGAPA1P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000229419
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000224289	IFIT6P	unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000224289
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000243746	EEF1A1P10	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000243746
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226701	RPL15P14	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226701
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000242829	RPS26P21	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000242829
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000231167	YBX1P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000231167
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213599	SLX1A-SULT1A3	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000213599
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213412	HNRNPA1P33	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000213412
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000231006	RPL7P32	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000231006
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000233707	RPL22P11	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000233707
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000272610	MAGI1-IT1	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000272610
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000241721	SUMO1P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000241721
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000242052	RPL10P7	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000242052
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000252835	SCARNA21	scaRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000252835
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000236281	NDUFB9P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000236281
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000232362	ATP5MGP2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000232362
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000229349	ACTG1P9	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000229349
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000232965	RPS12P18	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000232965
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000278616	BEND3P3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000278616
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000231579	RPL7P21	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000231579
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000283122	HYMAI	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000283122
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000266405	CBX3P2	transcribed_processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000266405
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000265766	CXADRP3	transcribed_processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000265766
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226677	IGBP1P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226677
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000237745	RPL22P8	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000237745
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000242683	RPL12P21	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000242683
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000234192	RPS26P38	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000234192
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000271532	BBIP1P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000271532
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000229659	RPL26P6	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000229659
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000233594	BTF3P5	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000233594
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000274355	FAM74A3	transcribed_processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000274355
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000207112	SNORA25	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000207112
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000206799	SNORA32	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000206799
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000207304	SNORA8	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000207304
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000215223	CYP51A1P3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000215223
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000241506	PSMC1P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000241506
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000229104	YY1P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000229104
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226928	RPS14P4	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226928
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000199473	NA	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000199473
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000277184	SNORA9	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000277184
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000207445	SNORD15B	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000207445
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000206763	RNU6-10P	snRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000206763
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000158122	PRXL2C	protein_coding	1	0.9128764624381631	0	0	1	0	0	ENSG00000158122
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000228551	SNRPGP9	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000228551
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000230734	RPL10P3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000230734
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000282996	MPP7-DT	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000282996
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175741	RWDD4P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000175741
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213130	EEF1DP5	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000213130
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000164325	TMEM174	protein_coding	1	0.9128764624381631	0	0	1	0	0	ENSG00000164325
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000242979	RPS15AP18	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000242979
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000214142	RPL7P60	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000214142
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000265684	RN7SL378P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000265684
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000253073	RN7SKP295	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000253073
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000243333	RN7SL174P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000243333
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000238363	SNORA13	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000238363
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000206786	RNU6-701P	snRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000206786
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000263432	RN7SL689P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000263432
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000241963	RN7SL655P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000241963
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000219146	RPS4XP8	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000219146
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000219547	RPL17P25	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000219547
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000230482	ATP5MC2P3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000230482
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000275994	SNORA24	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000275994
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000243227	RN7SL55P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000243227
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000214485	RPL7P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000214485
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000212588	SNORA26	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000212588
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000121089	NACA3P	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000121089
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000231991	ANXA2P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000231991
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000217482	HMGB1P17	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000217482
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000240299	RN7SL187P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000240299
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225138	SLC9A3-AS1	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000225138
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000251694	USP17L9P	unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000251694
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000205946	USP17L6P	unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000205946
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226950	DANCR	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000226950
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213406	ANXA2P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000213406
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000243883	RN7SL419P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000243883
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000229814	RPL35AP21	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000229814
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000220069	RPL7P27	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000220069
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000241127	YAE1	protein_coding	1	0.9128764624381631	0	0	1	0	0	ENSG00000241127
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000261011	AGAP11	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000261011
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000242882	RPL5P11	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000242882
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000201367	RNU6-522P	snRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000201367
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000239953	RN7SL273P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000239953
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000244710	RN7SL47P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000244710
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000200534	SNORA33	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000200534
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000220871	DNAJC19P6	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000220871
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000179967	PPP1R14BP3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000179967
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000283293	RN7SK	snRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000283293
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225355	ARL6IP1P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000225355
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000232273	FTH1P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000232273
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225573	RPL35P5	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000225573
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177590	GIMAP3P	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000177590
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000241134	BET1P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000241134
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000214188	ST7-OT4	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000214188
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000220891	NA	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000220891
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000227474	RPL6P24	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000227474
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000286237	ARMCX5-GPRASP2	protein_coding	1	0.9128764624381631	0	0	1	0	0	ENSG00000286237
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000215606	KRT18P35	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000215606
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000214192	UBE2V1P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000214192
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000235141	COX6CP17	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000235141
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000219932	RPL12P8	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000219932
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226318	RPS3AP38	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226318
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000266467	RN7SL220P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000266467
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000236375	POU5F1P5	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000236375
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213917	RPL5P8	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000213917
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000138434	ITPRID2	protein_coding	1	0.9128764624381631	0	0	1	0	0	ENSG00000138434
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000215032	GNL3LP1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000215032
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000271361	HTATSF1P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000271361
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000162384	CZIB	protein_coding	1	0.9128764624381631	0	0	1	0	0	ENSG00000162384
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000238755	LINC02006	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000238755
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000238263	RPL21P88	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000238263
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000237738	RNF216-IT1	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000237738
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226564	FTH1P20	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226564
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000124224	PPP4R1L	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000124224
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000236646	LAMTOR5P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000236646
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000233590	LINC02640	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000233590
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000228929	RPS13P2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000228929
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226086	EIF3LP3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226086
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196205	EEF1A1P5	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000196205
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000138463	SLC49A4	protein_coding	1	0.9128764624381631	0	0	1	0	0	ENSG00000138463
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000237758	BANF1P3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000237758
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000273340	MICE	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000273340
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000234036	TXNP6	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000234036
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000214062	RPL7P17	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000214062
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000222383	RNA5SP203	rRNA_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000222383
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000251988	RNU4ATAC18P	snRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000251988
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000250170	RASA2-IT1	lncRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000250170
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000229590	MSX2P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000229590
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000240068	RPL21P42	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000240068
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000240489	SETP14	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000240489
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000254012	RPL10P8	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000254012
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000212443	SNORA53	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000212443
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000207392	SNORA20	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000207392
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000206910	SNORA29	snoRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000206910
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000181524	RPL24P4	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000181524
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000284049	MIR650	miRNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000284049
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225336	HMGB3P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000225336
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226121	AHCTF1P1	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226121
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000264438	RN7SL560P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000264438
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000284128	BCRP3	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000284128
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000244073	RPS4XP6	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000244073
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000228212	OFD1P17	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000228212
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000242493	RN7SL37P	misc_RNA	1	0.9128764624381631	0	0	1	0	0	ENSG00000242493
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000250539	KRT8P33	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000250539
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000217261	POM121L4P	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000217261
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183169	POM121L1P	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000183169
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000169668	BCRP2	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000169668
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000184319	RPL23AP82	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000184319
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000226287	TMEM191A	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000226287
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100058	CRYBB2P1	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000100058
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000234479	AP1B1P1	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000234479
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000274602	PI4KAP1	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000274602
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000272578	GUSBP11	transcribed_unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000272578
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204253	HNRNPCP2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000204253
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000224723	GUSBP10	unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000224723
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177855	CACYBPP2	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000177855
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225770	RPS29P3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000225770
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000232422	KNOP1P4	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000232422
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000235174	RPL39P3	processed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000235174
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000207277	RNA5SP284	rRNA_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000207277
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000232815	DUX4L50	unprocessed_pseudogene	1	0.9128764624381631	0	0	1	0	0	ENSG00000232815
